cc,desciel,dirvienc,dirvieng,dloc,ndia,prec,probprec,tmax,tmin,velvien,idmun,ides
95.16,Poco nuboso  ,Noroeste,315,2024/11/28,Jueves         ,0,0,26.1,11.3,5.7,49,16
89.53,Despejado    ,Noroeste,315,2024/11/29,Viernes        ,0,0,25.2,12,6.6,49,16
62.95,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,25.1,6,7.1,50,16
79.25,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,26.3,6.9,4.5,50,16
89.38,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,26.7,8.6,4.9,50,16
90.61,Despejado    ,Sureste ,135,2024/11/29,Viernes        ,0,0,25.6,8.1,5.2,50,16
61.08,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,25.8,10.6,5.3,51,16
82.83,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,27.5,10.3,3.7,51,16
93.13,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,28.1,10.8,2.6,51,16
85.06,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,27.3,11.4,5.4,51,16
48.49,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,30,22.6,7.2,52,16
95.27,Poco nuboso  ,Suroeste,225,2024/11/27,Miercoles      ,0.3,0,29.6,22.5,8.3,52,16
77.37,Poco nuboso  ,Norte   ,0,2024/11/28,Jueves         ,0.4,0,30.1,22.9,8.9,52,16
60.98,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0.1,0,30.4,22.6,8.2,52,16
71.15,Cielo nublado,Norte   ,0,2024/11/26,Martes         ,3,0,22.9,11.6,3.3,4,7
93.14,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0.1,0,24.9,11.4,5.7,4,7
88.11,Despejado    ,Suroeste,225,2024/11/28,Jueves         ,0,0,27.9,11.6,5.3,4,7
54.24,Despejado    ,Suroeste,225,2024/11/29,Viernes        ,0.2,0,25.6,10,5.3,4,7
63.19,Poco nuboso  ,Oeste   ,270,2024/11/26,Martes         ,0,0,26.1,7,4.6,53,16
85.95,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,26.4,7.3,4.8,53,16
94.67,Poco nuboso  ,Oeste   ,270,2024/11/28,Jueves         ,0,0,27.4,9,4.5,53,16
89.09,Despejado    ,Sureste ,135,2024/11/29,Viernes        ,0,0,26.2,9,6,53,16
70.5,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,26.4,8.2,4.6,54,16
87.29,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,27.8,8,4.4,54,16
95.64,Medio nublado,Sur     ,180,2024/11/28,Jueves         ,0,0,28.6,9.2,3.6,54,16
89.64,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,28.3,9.6,4.4,54,16
71.16,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,33.3,19.6,4,55,16
92.36,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,33,19,3.8,55,16
80.51,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,32.8,19.2,3.8,55,16
80.43,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,33.5,19.6,3.7,55,16
65.01,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,24.6,8.3,3.1,56,16
87.73,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,24.7,8.8,1.9,56,16
95.01,Poco nuboso  ,Norte   ,0,2024/11/28,Jueves         ,0,0,25.5,9.8,1.9,56,16
90.27,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,25.1,10.3,3.7,56,16
72.3,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,31.2,16.7,5.7,57,16
91.52,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,30.5,16.1,5.2,57,16
93.16,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,30.6,16.4,5.2,57,16
84.15,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,31.4,17,5.2,57,16
71.77,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,25.5,11.7,5.9,58,16
91.97,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,24.9,11.8,5.8,58,16
93.49,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,25.4,12.2,5.6,58,16
89.56,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,24.8,12.7,5.7,58,16
68.04,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,28.6,15.9,6.8,59,16
93.68,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,27.9,15.9,6.2,59,16
89.56,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,28.2,15.7,6.1,59,16
84.9,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,28.6,16.5,6.1,59,16
54.97,Poco nuboso  ,Este    ,90,2024/11/26,Martes         ,0,0,29.4,8.3,6.6,60,16
84.64,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,30.3,7.6,3.7,60,16
95.83,Medio nublado,Suroeste,225,2024/11/28,Jueves         ,0,0,31.1,9.4,3,60,16
89.29,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,31,10,5,60,16
69.73,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,23.8,6.4,6.5,61,16
82.97,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,24.1,8.1,5.3,61,16
92.52,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,24.8,9.3,5.6,61,16
91.46,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,23.3,9.2,6.1,61,16
66.5,Poco nuboso  ,Este    ,90,2024/11/26,Martes         ,0,0,29.2,9.8,4.3,62,16
85.56,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,28.3,9.3,4.3,62,16
94.83,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,28.8,10.6,4.2,62,16
86.18,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,29.8,11.5,5.5,62,16
88.69,Medio nublado,Sureste ,135,2024/11/26,Martes         ,1.6,0,25.6,16.1,3.7,5,7
92.49,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,26.5,16,4.9,5,7
86.31,Despejado    ,Sur     ,180,2024/11/28,Jueves         ,0,0,29.2,17.2,5,5,7
38,Poco nuboso  ,Sur     ,180,2024/11/29,Viernes        ,0,0,25.9,16,4.1,5,7
64.33,Poco nuboso  ,Sur     ,180,2024/11/26,Martes         ,0,0,27.7,8.3,5.8,63,16
86.05,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,27.9,8.3,5.9,63,16
95.73,Medio nublado,Sur     ,180,2024/11/28,Jueves         ,0,0,28.4,9.6,5.4,63,16
89.06,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,29.1,10.2,5.7,63,16
70.72,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,29.8,17.8,5.5,64,16
91.22,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,29.4,17.4,5.6,64,16
82.68,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,29.5,17.4,5.4,64,16
84.09,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,29.9,17.9,5.5,64,16
59.02,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,24.5,8.7,2.8,65,16
90.1,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,24.5,9.1,1.9,65,16
95.42,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,25.3,9.9,1.8,65,16
90.27,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,25,10.4,3.5,65,16
76.77,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,24,7.2,3.7,66,16
86.2,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,24.6,7.8,2.3,66,16
93.33,Poco nuboso  ,Norte   ,0,2024/11/28,Jueves         ,0,0,25.4,9,2.6,66,16
89.71,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,24.3,9.4,4.4,66,16
60.59,Poco nuboso  ,Sureste ,135,2024/11/26,Martes         ,0,0,28.4,8.6,6.1,67,16
85.41,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,28.9,8.3,4.7,67,16
95.8,Medio nublado,Norte   ,0,2024/11/28,Jueves         ,0,0,29.7,9.7,4.2,67,16
89.08,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,29.7,10.5,5.8,67,16
74.21,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,26,12.1,6.3,68,16
87.08,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0,0,25.8,12.5,6.2,68,16
94.71,Despejado    ,Este    ,90,2024/11/28,Jueves         ,0,0,26,12.7,6,68,16
85.85,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,25.7,13.4,6.1,68,16
54.09,Poco nuboso  ,Este    ,90,2024/11/26,Martes         ,0,0,29.1,9.1,7.2,69,16
86.02,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,29.9,8.4,4.1,69,16
95.82,Medio nublado,Oeste   ,270,2024/11/28,Jueves         ,0,0,30.4,9.9,2.9,69,16
89.54,Despejado    ,Suroeste,225,2024/11/29,Viernes        ,0,0,30.2,10.7,5.6,69,16
59.28,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,26.6,8.7,6.2,70,16
86.36,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,26.9,8.9,5.6,70,16
95.78,Medio nublado,Norte   ,0,2024/11/28,Jueves         ,0,0,27.6,9.9,4.9,70,16
90.02,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,27.6,10.8,5.9,70,16
63.75,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,27,8.4,5.9,71,16
87.45,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,28.5,8,5.1,71,16
95.62,Medio nublado,Sureste ,135,2024/11/28,Jueves         ,0,0,29.3,9.2,4.5,71,16
90.02,Despejado    ,Sureste ,135,2024/11/29,Viernes        ,0,0,29.2,9.8,4.6,71,16
52.11,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,26.6,6.7,4.4,72,16
86.57,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,26.7,7.1,4,72,16
94.22,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,27.5,8.8,3.9,72,16
90.08,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,26,8.9,5.5,72,16
55.05,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0.1,0,21.9,9.9,5.3,6,7
71.88,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0.4,0,23.1,11.5,4.6,6,7
77.66,Despejado    ,Sureste ,135,2024/11/28,Jueves         ,0.5,0,24.1,11.7,4.5,6,7
80.82,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0.1,0,23,9.4,5.1,6,7
78.03,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,23.9,6.8,3.8,73,16
82.95,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,26,7.1,3.5,73,16
95.18,Poco nuboso  ,Suroeste,225,2024/11/28,Jueves         ,0,0,26.9,8.5,2.8,73,16
90.19,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,25.9,8.8,4.9,73,16
62.27,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,25.5,12.2,4.5,74,16
83.26,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,25.2,11.6,4.1,74,16
92.68,Poco nuboso  ,Suroeste,225,2024/11/28,Jueves         ,0,0,25.6,12.4,3.6,74,16
84.71,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,26.7,13.2,5.9,74,16
65.76,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,26.6,12.2,6.9,75,16
85.81,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,26.6,12.6,6.8,75,16
95.4,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,26.7,12.9,6.6,75,16
86.76,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,26.2,13.6,6.8,75,16
58.89,Poco nuboso  ,Sur     ,180,2024/11/26,Martes         ,0,0,26.7,11.1,4.6,76,16
83.62,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,26.5,10.6,4.4,76,16
93.05,Poco nuboso  ,Suroeste,225,2024/11/28,Jueves         ,0,0,26.7,11.4,4,76,16
85.54,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,28,12.3,5.9,76,16
65.81,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,33.8,18.7,2.4,77,16
85.78,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,33.1,18.1,2.8,77,16
86.45,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,33.2,18,2.7,77,16
79.96,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,33.9,18.2,2.5,77,16
49.44,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,28.9,6.7,4.3,78,16
89.25,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,29.5,6.2,3.3,78,16
93.27,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,30.2,7.7,2.8,78,16
88.46,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,28.5,8.2,5.2,78,16
70.6,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,24.3,9.1,4.4,79,16
90.53,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,24.4,9.6,4,79,16
93.66,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,25.1,10.4,4.1,79,16
88.04,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,24.3,11,4.9,79,16
70.61,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,23.9,5.4,6.6,80,16
80.69,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0,0,25,7.1,4.4,80,16
90.32,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,25.5,8.6,5,80,16
91.41,Despejado    ,Sureste ,135,2024/11/29,Viernes        ,0,0,24,8.2,5.9,80,16
67.33,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,28,12.4,9.2,81,16
89.29,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,27.3,13.3,8.3,81,16
95.49,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,27.6,13.8,8,81,16
85.81,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,28.2,14.6,8,81,16
74.5,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,24.7,11.8,8,82,16
89.53,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,24.4,11.9,7.5,82,16
91.55,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,25,12.2,7.2,82,16
88.24,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,24.5,13.1,7.5,82,16
71.82,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0.2,0,21.6,10,5.2,7,7
92.02,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,22.6,10.9,5.4,7,7
89.48,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,23.9,12.1,5.9,7,7
52.65,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,23.4,9.1,6.8,7,7
75.01,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,26.9,14.8,5.7,83,16
88.34,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,26.7,14.8,5.8,83,16
92.36,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,26.9,14.6,5.5,83,16
87.97,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,26.8,15.3,5.8,83,16
65.41,Poco nuboso  ,Norte   ,0,2024/11/26,Martes         ,0,0,28.7,9.1,5.3,84,16
82.48,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,28.5,9,5,84,16
95.49,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,29.1,10.3,4.9,84,16
86.01,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,29.2,11.2,6,84,16
57.87,Poco nuboso  ,Sureste ,135,2024/11/26,Martes         ,0,0,27.1,8.9,6.4,85,16
86.32,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,26.9,9,6.3,85,16
95.3,Poco nuboso  ,Sureste ,135,2024/11/28,Jueves         ,0,0,27.8,10,5.9,85,16
89.71,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,27.8,10.9,6.4,85,16
62.77,Poco nuboso  ,Este    ,90,2024/11/26,Martes         ,0,0,30.5,9.5,5.5,86,16
87.13,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0,0,30,8.7,4,86,16
95.35,Poco nuboso  ,Oeste   ,270,2024/11/28,Jueves         ,0,0,30.6,10,3.7,86,16
89.29,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,31.1,11.2,4.9,86,16
65.74,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,26.7,13.2,7.1,87,16
92.34,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,26.1,13.4,6.8,87,16
92.54,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,26.6,13.6,6.6,87,16
86.44,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,26.1,14.4,6.6,87,16
51.96,Poco nuboso  ,Norte   ,0,2024/11/26,Martes         ,0,0,26.6,6.8,3.8,88,16
87.95,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,26.9,7,4.3,88,16
94.8,Poco nuboso  ,Oeste   ,270,2024/11/28,Jueves         ,0,0,27.9,8.7,4,88,16
87.94,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,26.8,8.7,5.8,88,16
65.41,Despejado    ,Noroeste,315,2024/11/26,Martes         ,0,0,32.2,19,3.5,89,16
76.27,Despejado    ,Oeste   ,270,2024/11/27,Miercoles      ,0,0,32.5,18.4,3.3,89,16
85.17,Despejado    ,Noroeste,315,2024/11/28,Jueves         ,0,0,32.1,18.4,3.1,89,16
83.62,Despejado    ,Noroeste,315,2024/11/29,Viernes        ,0.1,0,32,18.7,3.2,89,16
67.81,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,24.6,8.7,6.4,90,16
90.61,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,24.1,9.1,6.2,90,16
93.79,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,25,9.9,6.2,90,16
88.42,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,23.6,10.5,6.2,90,16
66.68,Despejado    ,Este    ,90,2024/11/26,Martes         ,0,0,27.1,10.1,6.8,91,16
81.64,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,26.9,10.5,6,91,16
95.59,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,27.2,11.3,6.1,91,16
84.73,Despejado    ,Suroeste,225,2024/11/29,Viernes        ,0,0,26,12,6.7,91,16
67.29,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,32.8,16.6,4.5,92,16
92.17,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,32.1,15.9,4.2,92,16
95.61,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0,0,32.2,16.2,4.1,92,16
83.93,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,32.9,16.8,3.9,92,16
77.54,Medio nublado,Noreste ,45,2024/11/26,Martes         ,0.1,0,25.3,14.2,4.5,8,7
79.5,Poco nuboso  ,Sur     ,180,2024/11/27,Miercoles      ,0,0,26.8,15.1,4.2,8,7
91.59,Despejado    ,Sur     ,180,2024/11/28,Jueves         ,0,0,28.1,14.9,3.7,8,7
65.6,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,26.8,15.1,4.4,8,7
70.52,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,22.7,4.7,8.8,93,16
79.94,Despejado    ,Sureste ,135,2024/11/27,Miercoles      ,0,0,24.8,6.3,5.9,93,16
91.43,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,25.1,7.8,6.8,93,16
90.07,Despejado    ,Sureste ,135,2024/11/29,Viernes        ,0,0,23.4,7.3,6.3,93,16
61.64,Poco nuboso  ,Noreste ,45,2024/11/26,Martes         ,0,0,27.6,9,6.5,94,16
85.97,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,27.7,9.1,5.9,94,16
95.59,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,28.4,10.1,5.3,94,16
89.45,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,28.5,11,6.6,94,16
66.88,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,27.2,11,6.6,95,16
82.4,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,27.1,11.3,6.2,95,16
95.41,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,27.3,12,6.2,95,16
83.66,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,26.2,12.6,6.6,95,16
63.43,Despejado    ,Suroeste,225,2024/11/26,Martes         ,0,0,29.7,16.5,4.6,96,16
94.2,Despejado    ,Noroeste,315,2024/11/27,Miercoles      ,0.2,0,29.4,16.1,3.9,96,16
82.63,Despejado    ,Noroeste,315,2024/11/28,Jueves         ,0.1,0,29.5,16.4,3.7,96,16
70.76,Despejado    ,Suroeste,225,2024/11/29,Viernes        ,0.1,0,29.6,16.6,4.4,96,16
70.91,Despejado    ,Noroeste,315,2024/11/26,Martes         ,0,0,28.8,15.7,6.2,97,16
93.35,Despejado    ,Noroeste,315,2024/11/27,Miercoles      ,0,0,28.6,15.2,5.9,97,16
84.23,Despejado    ,Noroeste,315,2024/11/28,Jueves         ,0,0,28.9,15.3,5.7,97,16
80.33,Despejado    ,Noroeste,315,2024/11/29,Viernes        ,0,0,29.3,15.9,5.9,97,16
67.5,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,25.1,7.5,6.9,98,16
84.19,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,24.6,8.8,6,98,16
91.28,Poco nuboso  ,Noreste ,45,2024/11/28,Jueves         ,0,0,25.4,9.9,6.1,98,16
91.24,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,24.6,10.1,6.3,98,16
66.12,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,30.2,14.8,7.4,99,16
90.77,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,29.7,15.2,6.7,99,16
95.49,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,29.8,15.3,6.4,99,16
85.13,Despejado    ,Noreste ,45,2024/11/29,Viernes        ,0,0,30.5,16.2,6.4,99,16
78.53,Despejado    ,Noreste ,45,2024/11/26,Martes         ,0,0,24,7,3.3,100,16
83.46,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,25.5,7.4,2.5,100,16
94.37,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,26.3,8.8,2.2,100,16
90.46,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,25.4,9.1,4.5,100,16
68.71,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,26.7,8.7,6.3,101,16
87.84,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,26,9,5.3,101,16
95.59,Poco nuboso  ,Norte   ,0,2024/11/28,Jueves         ,0,0,26.9,10.3,5.3,101,16
89.23,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0,0,26.1,10.8,5.6,101,16
67.66,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,25.6,11.7,7,102,16
91.91,Despejado    ,Norte   ,0,2024/11/27,Miercoles      ,0,0,25,11.9,6.7,102,16
93.32,Despejado    ,Norte   ,0,2024/11/28,Jueves         ,0.1,0,25.6,12.3,6.5,102,16
88.54,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0.2,0,24.9,12.9,6.4,102,16
77.26,Despejado    ,Norte   ,0,2024/11/26,Martes         ,0,0,29.9,19.4,24.9,9,7
86.86,Despejado    ,Noreste ,45,2024/11/27,Miercoles      ,0,0,32,19.7,8,9,7
82.8,Despejado    ,Noreste ,45,2024/11/28,Jueves         ,0,0,29.5,18.9,7,9,7
62.93,Despejado    ,Norte   ,0,2024/11/29,Viernes        ,0.2,0,29.7,18.9,20,9,7
63.57,Poco nuboso  ,Este    ,90,2024/11/26,Martes         ,0,0,27.6,10.7,4.3,103,16
84.5,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,26.8,10.2,4.2,103,16
94.3,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,27.2,11.3,3.9,103,16
85.53,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,28.4,12.2,5.7,103,16
64.63,Poco nuboso  ,Sur     ,180,2024/11/26,Martes         ,0,0,28.3,9.7,4.9,104,16
83.07,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,28.2,9.4,4.8,104,16
94.64,Poco nuboso  ,Sur     ,180,2024/11/28,Jueves         ,0,0,28.6,10.6,4.6,104,16
85.5,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,29.4,11.5,6.1,104,16
66.05,Poco nuboso  ,Este    ,90,2024/11/26,Martes         ,0,0,31.3,9.3,4.7,105,16
88.61,Despejado    ,Este    ,90,2024/11/27,Miercoles      ,0,0,29.9,8.5,4,105,16
94.76,Poco nuboso  ,Este    ,90,2024/11/28,Jueves         ,0,0,30.6,10,3.9,105,16
87.33,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,31.6,11,4.5,105,16
58.37,Poco nuboso  ,Este    ,90,2024/11/26,Martes         ,0,0,30.1,9.8,6.1,106,16
87.02,Despejado    ,Suroeste,225,2024/11/27,Miercoles      ,0,0,30,9.1,3.8,106,16
95.77,Poco nuboso  ,Oeste   ,270,2024/11/28,Jueves         ,0,0,30.5,10.2,3.3,106,16
90.07,Despejado    ,Este    ,90,2024/11/29,Viernes        ,0,0,30.7,11.4,4.9,106,16
65.71,Poco nuboso  ,Sur     ,180,2024/11/26,Martes         ,0,0,25.7,7.7,4.7,107,16
84.87,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,26.1,8.2,5.1,107,16
95.73,Medio nublado,Sur     ,180,2024/11/28,Jueves         ,0,0,26.6,9.5,4.2,107,16
90.82,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,26.9,9.9,4.9,107,16
62.51,Poco nuboso  ,Sureste ,135,2024/11/26,Martes         ,0,0,28.8,9.2,6.2,108,16
86.32,Despejado    ,Sur     ,180,2024/11/27,Miercoles      ,0,0,28.5,9,6.2,108,16
95.08,Poco nuboso  ,Sureste ,135,2024/11/28,Jueves         ,0,0,29.2,10.2,5.9,108,16
90.17,Despejado    ,Sur     ,180,2024/11/29,Viernes        ,0,0,29.5,11.2,6.4,108,16
